  ID,EXPERIMENT,SENSOR,TIMESTAMP,X,Y,Z
283,1,android.sensor.accelerometer,19:12.8,-0.000439123,0.000504769,-0.000354661
284,1,android.sensor.accelerometer,19:12.9,2.577590942,-21.20471191,-51.65258026
285,1,android.sensor.accelerometer,19:12.9,0.672650516,0.681274831,9.760416031
286,1,android.sensor.accelerometer,19:12.9,-0.000643516,0.000504129,-0.000779996
287,1,android.sensor.accelerometer,19:13.0,2.080703735,-21.54281998,-53.14447021
288,1,android.sensor.accelerometer,19:13.0,0.680487812,0.675019026,9.768987656
289,1,android.sensor.accelerometer,19:13.0,-0.000550725,-0.000451215,-0.000244788
290,1,android.sensor.accelerometer,19:13.0,2.688690186,-20.59324646,-52.61927795
291,1,android.sensor.accelerometer,19:13.1,1.966186523,-21.36923599,-52.7182312
292,1,android.sensor.accelerometer,19:13.1,0.670407951,0.672328889,9.75727272
293,1,android.sensor.accelerometer,19:13.1,0.000253476,-0.000268711,0.000127736
294,1,android.sensor.accelerometer,19:13.1,-9.07E-05,0.000388764,-8.73E-05
295,1,android.sensor.accelerometer,19:13.1,0.679313481,0.668765903,9.756291389
296,1,android.sensor.accelerometer,19:13.2,0.68043834,0.675202549,9.759157181
297,1,android.sensor.accelerometer,19:13.2,-0.000383469,-0.000577386,-0.00028714
298,1,android.sensor.accelerometer,19:13.2,1.481933594,-19.81478119,-53.6138916
299,1,android.sensor.accelerometer,19:13.2,3.269485474,-21.61686516,-52.59484482
300,1,android.sensor.accelerometer,19:13.2,0.000115275,-0.000363346,0.000230223
301,1,android.sensor.accelerometer,19:13.2,0.676533103,0.676164627,9.760627747
302,1,android.sensor.accelerometer,19:13.3,3.442565918,-21.00832939,-52.50917053
303,1,android.sensor.accelerometer,19:13.3,0.683385074,0.67967099,9.75113678
304,1,android.sensor.accelerometer,19:13.3,0.00024059,-0.000678419,0.000651703
305,1,android.sensor.accelerometer,19:13.4,3.269485474,-21.3327713,-52.51515961
306,1,android.sensor.accelerometer,19:13.4,0.683017075,0.676037073,9.757460594
307,1,android.sensor.accelerometer,19:13.4,0.00034359,0.000297257,0.000126013
308,1,android.sensor.accelerometer,19:13.4,3.82850647,-20.39487076,-52.89060974
309,1,android.sensor.accelerometer,19:13.5,0.679569364,0.679177463,9.763681412
310,1,android.sensor.accelerometer,19:13.5,-0.000285797,0.000263612,0.000125669
311,1,android.sensor.accelerometer,19:13.5,-5.01E-05,-0.000129636,0.000125324
312,1,android.sensor.accelerometer,19:13.5,0.679556966,0.668249488,9.762402534
313,1,android.sensor.accelerometer,19:13.5,3.187454224,-21.37601089,-51.27667999
314,1,android.sensor.accelerometer,19:13.6,0.000105773,-0.000599683,-0.000507019
